skola,predmet,obor,typ,konali,neuspeli,volba,prumer,odchylka
Soukromá střední škola výpočetní techniky s.r.o.,Anglický jazyk,SOŠ technické 1,Písemná práce,38,0,90.7,75.0,6.1
Střední odborná škola stavební a zahradnická. Praha 9. Učňovská 1,Anglický jazyk,SOŠ technické 1,Písemná práce,4,0,69.2,20.8,9.5
Soukromá střední škola a základní škola (1. KŠPA) Praha s.r.o.,Anglický jazyk,SOŠ technické 1,Písemná práce,9,0,73.3,53.1,11.1
Střední průmyslová škola elektrotechnická. Praha 10. V Úžlabině 320,Anglický jazyk,SOŠ technické 1,Písemná práce,22,0,51.0,65.8,12.7
Střední průmyslová škola. Praha 10. Na Třebešíně 2299,Anglický jazyk,SOŠ technické 1,Písemná práce,33,2,71.4,52.8,16.1
Střední škola elektrotechniky a strojírenství,Anglický jazyk,SOŠ technické 1,Písemná práce,4,0,71.4,25.3,15.2
Vyšší odborná škola a Střední průmyslová škola elektrotechnická Františka Křižíka. Praha 1. Na Příkopě 16,Anglický jazyk,SOŠ technické 1,Písemná práce,26,0,53.8,66.2,8.9
Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Praha 1. Alšovo nábřeží 6,Anglický jazyk,SOŠ technické 1,Písemná práce,15,0,85.7,64.9,10.8
Střední průmyslová škola na Proseku,Anglický jazyk,SOŠ technické 1,Písemná práce,73,0,76.6,61.4,12.7
Střední škola automobilní a informatiky,Anglický jazyk,SOŠ technické 1,Písemná práce,11,0,58.8,53.5,13.6
Vyšší odborná škola grafická a Střední průmyslová škola grafická. Praha 1. Hellichova 22,Anglický jazyk,SOŠ technické 2,Písemná práce,17,0,81.0,54.9,12.4
Vyšší odborná škola a Střední průmyslová škola dopravní. Praha 1. Masná 18,Anglický jazyk,SOŠ technické 2,Písemná práce,81,1,83.2,72.8,10.8
Vyšší odborná škola ekonomických studií a Střední průmyslová škola potravinářských technologií. Praha 2. Podskalská 10,Anglický jazyk,SOŠ technické 2,Písemná práce,20,0,73.5,54.1,9.5
Vyšší odborná škola uměleckoprůmyslová a Střední uměleckoprůmyslová škola. Praha 3. Žižkovo náměstí 1,Anglický jazyk,SOŠ technické 2,Písemná práce,9,2,81.8,25.3,18.7
Střední průmyslová škola dopravní. a.s.. Plzeňská 298/217a. Praha 5,Anglický jazyk,SOŠ technické 2,Písemná práce,6,2,88.9,31.7,23.9
Vyšší odborná škola oděvního návrhářství a Střední průmyslová škola oděvní. Praha 7. Jablonského 3,Anglický jazyk,SOŠ technické 2,Písemná práce,13,0,76.0,48.2,19.5
Střední průmyslová škola zeměměřická. Praha 9. Pod Táborem 300,Anglický jazyk,SOŠ technické 2,Písemná práce,5,0,46.7,61.7,9.1
Střední škola elektrotechniky a strojírenství,Anglický jazyk,SOŠ technické 2,Písemná práce,4,0,85.7,56.7,12.1
Střední odborná škola logistických služeb. Praha 9. Učňovská 1/100,Anglický jazyk,SOŠ technické 2,Písemná práce,42,2,90.6,60.6,16.9
Střední škola automobilní a informatiky,Anglický jazyk,SOŠ technické 2,Písemná práce,6,0,64.3,58.2,7.7
Pražská konzervatoř. Praha 1. Na Rejdišti 1,Anglický jazyk,SOŠ umělecké,Písemná práce,44,0,93.8,60.8,12.3
Střední průmyslová škola sdělovací techniky. Praha 1. Panská 3,Anglický jazyk,SOŠ umělecké,Písemná práce,45,0,90.7,60.1,10.9
Vyšší odborná škola grafická a Střední průmyslová škola grafická. Praha 1. Hellichova 22,Anglický jazyk,SOŠ umělecké,Písemná práce,27,0,100.0,75.9,9.7
Taneční konzervatoř hlavního města Prahy,Anglický jazyk,SOŠ umělecké,Písemná práce,13,0,100.0,54.7,10.4
Vyšší odborná škola textilních řemesel a Střední umělecká škola textilních řemesel. Praha 1. U Půjčovny 9,Anglický jazyk,SOŠ umělecké,Písemná práce,22,0,100.0,58.9,10.8
Konzervatoř a Vyšší odborná škola Jaroslava Ježka. Praha 4 - Braník. Roškotova 4,Anglický jazyk,SOŠ umělecké,Písemná práce,18,0,100.0,76.2,9.1
Vyšší odborná škola uměleckoprůmyslová a Střední uměleckoprůmyslová škola. Praha 3. Žižkovo náměstí 1,Anglický jazyk,SOŠ umělecké,Písemná práce,50,0,94.4,53.3,13.2
Vyšší odborná škola a Střední umělecká škola Václava Hollara. Praha 3. Hollarovo náměstí 2,Anglický jazyk,SOŠ umělecké,Písemná práce,29,0,100.0,62.3,12.3
Konzervatoř Duncan centre. Praha 4. Branická 41,Anglický jazyk,SOŠ umělecké,Písemná práce,5,0,100.0,72.9,14.6
MICHAEL – Střední škola a Vyšší odborná škola reklamní a umělecké tvorby. s.r.o.,Anglický jazyk,SOŠ umělecké,Písemná práce,48,2,100.0,50.1,18.9
Pražská taneční konzervatoř a střední odborná škola. s.r.o.,Anglický jazyk,SOŠ umělecké,Písemná práce,7,0,100.0,27.9,13.7
Taneční centrum Praha - konzervatoř. o.p.s.,Anglický jazyk,SOŠ umělecké,Písemná práce,6,0,100.0,62.8,11.9
Vyšší odborná škola oděvního návrhářství a Střední průmyslová škola oděvní. Praha 7. Jablonského 3,Anglický jazyk,SOŠ umělecké,Písemná práce,34,0,100.0,64.9,13.7
SOUKROMÁ STŘEDNÍ UMĚLECKÁ ŠKOLA DESIGNU. s.r.o.,Anglický jazyk,SOŠ umělecké,Písemná práce,4,1,100.0,27.9,21.8
Střední škola Náhorní,Anglický jazyk,SOŠ umělecké,Písemná práce,31,1,100.0,53.0,16.8
Střední odborná škola multimediální a propagační tvorby. s. r. o.,Anglický jazyk,SOŠ umělecké,Písemná práce,14,0,95.5,55.1,11.3
Mezinárodní Konzervatoř Praha - International conservatory Prague. s.r.o.,Anglický jazyk,SOŠ umělecké,Písemná práce,18,2,100.0,46.1,19.7
G.A.P.education. střední škola s.r.o.,Anglický jazyk,SOŠ umělecké,Písemná práce,7,0,100.0,51.9,16.8
Církevní střední zdravotnická škola Jana Pavla II.,Anglický jazyk,SOŠ zdravotnické,Písemná práce,9,1,100.0,49.2,25.7
Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Praha 4. 5. května 51,Anglický jazyk,SOŠ zdravotnické,Písemná práce,53,2,95.2,34.1,13.9
Střední zdravotnická škola,Anglický jazyk,SOŠ zdravotnické,Písemná práce,31,2,84.6,30.4,15.9
Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Praha 1. Alšovo nábřeží 6,Anglický jazyk,SOŠ zdravotnické,Písemná práce,49,1,80.9,56.9,15.4
Vyšší odborná škola ekonomických studií a Střední průmyslová škola potravinářských technologií. Praha 2. Podskalská 10,Anglický jazyk,SOŠ zemědělské,Písemná práce,30,0,72.1,59.6,10.2
Střední škola dostihového sportu a jezdectví,Anglický jazyk,SOŠ zemědělské,Písemná práce,8,0,81.8,47.0,12.8
Střední odborná škola stavební a zahradnická. Praha 9. Učňovská 1,Anglický jazyk,SOŠ zemědělské,Písemná práce,10,1,100.0,41.8,16.1
Střední zahradnická škola a Střední odborné učiliště s.r.o.,Anglický jazyk,SOŠ zemědělské,Písemná práce,7,2,90.0,17.7,15.4
Střední škola obchodní,Anglický jazyk,SOU ostatní,Písemná práce,16,1,100.0,33.4,19.6
Střední škola gastronomická a hotelová s.r.o.,Anglický jazyk,SOU ostatní,Písemná práce,15,0,94.7,64.3,11.8
Střední škola managementu a služeb a Základní škola s.r.o.,Anglický jazyk,SOU ostatní,Písemná práce,9,0,100.0,64.5,11.9
Střední škola umělecká a řemeslná,Anglický jazyk,SOU ostatní,Písemná práce,7,0,60.0,52.1,8.6
Střední průmyslová škola dopravní. a.s.. Plzeňská 298/217a. Praha 5,Anglický jazyk,SOU ostatní,Písemná práce,5,0,90.9,47.8,8.2
Soukromá střední škola gastronomie s.r.o.,Anglický jazyk,SOU ostatní,Písemná práce,5,1,100.0,26.5,19.4
Střední škola hotelnictví a gastronomie SČMSD Praha. s.r.o.,Anglický jazyk,SOU ostatní,Písemná práce,4,0,80.0,72.8,6.6
Střední odborná škola a Střední odborné učiliště. Praha - Čakovice,Anglický jazyk,SOU ostatní,Písemná práce,37,2,88.4,34.7,16.1
Střední odborné učiliště gastronomie,Anglický jazyk,SOU ostatní,Písemná práce,26,4,93.3,37.6,21.2
Střední škola mediální grafiky a tisku. s.r.o.,Anglický jazyk,SOU ostatní,Písemná práce,31,1,85.4,51.7,17.1
Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Praha 4. 5. května 51,Anglický jazyk,SOU ostatní,Písemná práce,30,2,100.0,35.3,18.2
Střední škola a Mateřská škola Aloyse Klara,Anglický jazyk,SOU ostatní,Písemná práce,5,0,87.5,48.1,11.9
Střední škola - Centrum odborné přípravy technickohospodářské. Praha 9. Poděbradská 1/179,Anglický jazyk,SOU ostatní,Písemná práce,39,8,89.8,38.6,25.2
Střední odborné učiliště. Praha 4. Ohradní 57,Anglický jazyk,SOU technické,Písemná práce,3,0,54.5,56.3,21.2
Střední škola technická. Praha 4. Zelený pruh 1294,Anglický jazyk,SOU technické,Písemná práce,9,0,81.8,60.8,12.4
Střední průmyslová škola dopravní. a.s.. Plzeňská 298/217a. Praha 5,Anglický jazyk,SOU technické,Písemná práce,23,2,90.6,26.1,13.9
Střední odborná škola civilního letectví. Praha - Ruzyně,Anglický jazyk,SOU technické,Písemná práce,18,0,51.4,67.3,9.5
Vyšší odborná škola a Střední škola slaboproudé elektrotechniky,Anglický jazyk,SOU technické,Písemná práce,11,0,88.2,55.5,13.8
Střední škola elektrotechniky a strojírenství,Anglický jazyk,SOU technické,Písemná práce,14,1,73.1,48.6,16.1
Střední škola - Centrum odborné přípravy technickohospodářské. Praha 9. Poděbradská 1/179,Anglický jazyk,SOU technické,Písemná práce,35,5,77.4,39.5,21.6
Střední škola automobilní a informatiky,Anglický jazyk,SOU technické,Písemná práce,33,4,75.0,38.5,20.3
GYMNÁZIUM JANA PALACHA PRAHA 1. s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,31,0,97.1,46.2,15.9
Gymnázium prof. Jana Patočky. Praha 1. Jindřišská 36,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,12,0,70.8,72.0,4.4
Akademické gymnázium. škola hlavního města Prahy. Praha 1. Štěpánská 22,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,47,0,59.3,67.0,9.5
Gymnázium. Praha 2. Botičská 1,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,57,0,76.0,66.4,9.9
Gymnázium Duhovka s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,3,0,60.0,67.0,18.5
Soukromé gymnasium Josefa Škvoreckého s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,14,1,100.0,55.4,18.1
Gymnázium Karla Sladkovského. Praha 3. Sladkovského náměstí 8,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,15,0,88.9,38.0,15.4
Gymnázium. Praha 4. Písnická 760,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,16,0,69.6,47.6,14.5
Gymnázium Elišky Krásnohorské. Praha 4 - Michle. Ohradní 55,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,28,0,49.1,53.5,13.8
Gymnázium. Praha 4. Postupická 3150,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,38,1,78.4,56.5,15.2
Gymnázium. Praha 4. Na Vítězné pláni 1160,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,40,0,71.9,64.6,10.6
Gymnázium Evolution Jižní Město s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,18,1,94.7,59.6,15.7
Gymnázium Opatov. Praha 4. Konstantinova 1500,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,18,0,76.0,58.4,10.6
Klasické gymnázium Modřany. s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,7,0,87.5,51.1,16.8
EDUCAnet - Gymnázium. střední odborná škola a základní škola Praha. s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,17,1,55.9,59.0,24.9
Gymnázium. Praha 4. Budějovická 680,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,8,0,38.1,39.8,13.7
Gymnázium. Praha 5. Na Zatlance 11,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,74,0,63.2,64.6,10.4
Gymnázium Oty Pavla. Praha 5. Loučanská 520,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,17,1,77.3,63.2,16.1
Gymnázium. Praha 6. Arabská 14,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,68,0,53.1,55.3,16.4
Gymnázium Jana Keplera. Praha 6. Parléřova 2,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,12,0,15.4,73.4,8.3
Vyšší odborná škola pedagogická a sociální. Střední odborná škola pedagogická a Gymnázium. Praha 6. Evropská 33,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,23,0,96.2,54.4,13.7
Gymnázium. Praha 8. U Libeňského zámku 1,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,43,1,73.3,49.6,14.8
Karlínské gymnázium. Praha 8. Pernerova 25,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,89,1,85.2,66.1,14.4
Gymnázium. Praha 9. Českolipská 373,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,15,0,60.0,81.4,3.4
Gymnázium. Praha 9. Špitálská 2,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,12,2,44.8,66.6,26.0
Křesťanské gymnázium,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,22,0,91.7,52.8,16.6
Gymnázium bratří Čapků a První české soukromé střední odborné učiliště s.r.o.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,9,0,84.6,66.9,12.2
EKO GYMNÁZIUM Praha o.p.s.,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,8,0,50.0,57.8,8.8
Gymnázium. Praha 10. Voděradská 2,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,12,0,48.0,25.5,17.0
Gymnázium. Praha 10. Omská 1300,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,24,1,92.3,57.4,21.1
Gymnázium. Praha 7. Nad Štolou 1,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,31,0,64.8,55.2,12.4
Gymnázium. Praha 10. Přípotoční 1337,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,55,3,53.3,51.4,18.3
1.Slovanské gymnázium a jazyková škola s právem státní jazykové zkoušky,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,14,0,46.7,51.9,14.0
Anglicko-české gymnázium AMAZON,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,37,0,95.3,72.1,8.0
Gymnázium Milady Horákové,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,15,1,68.2,60.6,15.3
,Anglický jazyk,Gymnázium 4 leté,Ústní zkouška,1,0,66.7,35.2,
Gymnázium Jana Nerudy. škola hlavního města Prahy. Praha 1. Hellichova 3,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,34,0,64.2,67.9,9.2
Gymnázium Na Pražačce. Praha 3. Nad Ohradou 23,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,44,1,53.0,58.7,15.8
Gymnázium. Praha 4. Postupická 3150,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,39,0,63.1,79.6,6.9
Gymnázium. Praha 4. Na Vítězné pláni 1160,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,43,0,81.1,78.2,6.0
Gymnázium Evolution Jižní Město s.r.o.,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,29,0,76.9,57.2,13.9
Gymnázium Oty Pavla. Praha 5. Loučanská 520,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,16,0,55.2,59.5,12.8
Gymnázium Čakovice. Praha 9. nám. 25. března 100,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,30,0,83.3,63.2,13.3
Gymnázium. Praha 10. Voděradská 2,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,12,0,44.4,50.1,16.1
Gymnázium. Praha 7. Nad Štolou 1,Anglický jazyk,Gymnázium 6 leté,Ústní zkouška,18,0,56.3,65.6,8.2
Gymnázium a Hudební škola hlavního města Prahy. základní umělecká škola,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,18,0,62.1,55.8,14.4
Gymnázium Jiřího Gutha-Jarkovského. Praha 1. Truhlářská 22,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,33,0,67.3,72.6,8.9
Malostranské gymnázium. Praha 1. Josefská 7,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,32,0,64.0,74.5,8.3
Gymnázium prof. Jana Patočky. Praha 1. Jindřišská 36,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,27,0,52.7,74.3,6.6
Arcibiskupské gymnázium,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,34,0,63.0,71.1,10.3
Gymnázium Duhovka s.r.o.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,8,0,88.9,61.0,4.3
Gymnázium Karla Sladkovského. Praha 3. Sladkovského náměstí 8,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,26,0,73.2,57.3,13.2
Gymnázium. Praha 4. Písnická 760,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,11,0,42.3,76.3,7.8
Gymnázium Elišky Krásnohorské. Praha 4 - Michle. Ohradní 55,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,4,0,13.8,65.6,12.5
Gymnázium ALTIS s.r.o.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,13,0,54.2,80.4,6.1
Gymnázium Opatov. Praha 4. Konstantinova 1500,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,35,0,72.9,65.3,15.4
Klasické gymnázium Modřany. s.r.o.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,12,0,80.0,66.6,14.6
Gymnázium. Praha 4. Budějovická 680,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,5,0,18.5,73.4,6.8
Gymnázium Christiana Dopplera,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,19,0,39.6,63.0,14.7
Gymnázium Jaroslava Heyrovského. Praha 5. Mezi Školami 2475,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,27,0,52.9,69.7,15.0
Mensa gymnázium. o.p.s.. Španielova 1111/19. Praha 6,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,9,0,81.8,73.8,10.3
Gymnázium. Praha 5. Nad Kavalírkou 1,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,10,0,13.5,67.0,7.9
Trojské gymnázium s.r.o.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,13,0,48.5,48.7,16.4
Gymnázium Přírodní škola. o.p.s.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,11,0,100.0,57.2,15.7
Gymnázium. Praha 8. Ústavní 400,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,16,0,32.0,76.2,7.6
PORG - gymnázium a základní škola. o.p.s.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,24,0,59.1,84.5,3.0
Gymnázium J. Seiferta o.p.s.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,18,0,100.0,77.1,8.8
Gymnázium. Praha 9. Českolipská 373,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,33,0,60.7,79.4,5.3
Gymnázium. Praha 9. Chodovická 2250,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,18,0,36.7,74.7,7.1
Gymnázium. Praha 9. Špitálská 2,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,14,0,48.3,85.7,3.0
Soukromé gymnázium ARCUS PRAHA 9. s.r.o.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,13,0,92.9,66.6,13.6
Křesťanské gymnázium,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,16,0,61.5,79.9,6.4
Gymnázium. Praha 10. Voděradská 2,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,21,0,36.1,66.7,18.0
Gymnázium. Praha 10. Omská 1300,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,42,0,89.6,83.6,4.0
Gymnázium. Praha 7. Nad Štolou 1,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,31,0,55.2,77.4,5.2
Základní škola německo-českého porozumění a Gymnázium Thomase Manna. o.p.s.,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,9,0,56.3,74.2,6.5
Gymnázium mezinárodních a veřejných vztahů Praha s.r.o,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,25,0,92.9,66.7,11.0
,Anglický jazyk,Gymnázium 8 leté,Ústní zkouška,14,0,93.8,63.2,14.1
Obchodní akademie. Praha 1. Dušní 7,Anglický jazyk,Lyceum,Ústní zkouška,16,1,66.7,52.0,19.2
Českoslovanská akademie obchodní Dr. Edvarda Beneše. střední odborná škola. Praha 2. Resslova 8,Anglický jazyk,Lyceum,Ústní zkouška,88,0,88.7,48.0,16.0
Obchodní akademie Vinohradská,Anglický jazyk,Lyceum,Ústní zkouška,21,1,91.7,47.7,17.5
Vyšší odborná škola ekonomických studií a Střední průmyslová škola potravinářských technologií. Praha 2. Podskalská 10,Anglický jazyk,Lyceum,Ústní zkouška,14,0,69.6,54.4,17.9
Obchodní akademie. Praha 3. Kubelíkova 37,Anglický jazyk,Lyceum,Ústní zkouška,21,1,96.0,50.4,21.2
Evangelická akademie - Vyšší odborná škola sociální práce a střední odborná škola,Anglický jazyk,Lyceum,Ústní zkouška,11,0,100.0,62.9,15.0
Smíchovská střední průmyslová škola. Praha 5. Preslova 25,Anglický jazyk,Lyceum,Ústní zkouška,8,0,33.3,79.8,6.4
Obchodní akademie. Praha 6. Krupkovo náměstí 4,Anglický jazyk,Lyceum,Ústní zkouška,32,0,91.4,66.2,12.7
Vyšší odborná škola pedagogická a sociální. Střední odborná škola pedagogická a Gymnázium. Praha 6. Evropská 33,Anglický jazyk,Lyceum,Ústní zkouška,26,0,100.0,41.7,13.6
Střední průmyslová škola. Praha 10. Na Třebešíně 2299,Anglický jazyk,Lyceum,Ústní zkouška,6,0,46.7,58.3,14.2
Obchodní akademie. Praha 10. Heroldovy sady 1,Anglický jazyk,Lyceum,Ústní zkouška,63,1,100.0,50.7,16.1
Střední pedagogická škola Futurum. s.r.o.,Anglický jazyk,Lyceum,Ústní zkouška,6,0,100.0,50.3,13.0
Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Praha 4. 5. května 51,Anglický jazyk,Lyceum,Ústní zkouška,39,0,100.0,53.6,14.1
Střední zdravotnická škola,Anglický jazyk,Lyceum,Ústní zkouška,20,0,92.0,44.5,16.0
Střední škola - Waldorfské lyceum,Anglický jazyk,Lyceum,Ústní zkouška,23,0,92.3,70.4,7.9
,Anglický jazyk,Lyceum,Ústní zkouška,3,0,44.4,43.3,22.4
Českoslovanská akademie obchodní. střední odborná škola. Praha 2. Resslova 5,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,4,0,100.0,52.6,21.2
Střední škola obchodní,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,27,0,84.6,32.0,17.1
Střední odborné učiliště kadeřnické. Praha 8. Karlínské náměstí 8/225,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,13,6,87.5,10.3,27.1
Střední škola gastronomická a hotelová s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,62,3,73.6,33.2,18.2
Střední škola managementu a služeb a Základní škola s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,1,0,100.0,15.2,
Soukromé střední odborné učiliště kadeřnické Praha 2. s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,14,6,90.5,31.5,28.5
Střední odborné učiliště potravinářské. Praha 4 - Písnice. Libušská 320/111,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,8,0,88.2,69.9,11.0
Střední škola dostihového sportu a jezdectví,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,5,1,45.5,24.1,14.9
Střední škola umělecká a řemeslná,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,11,0,51.9,43.9,16.9
Střední průmyslová škola dopravní. a.s.. Plzeňská 298/217a. Praha 5,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,30,5,80.4,34.5,25.9
Střední odborná škola sociální. o.p.s.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,5,0,60.0,43.6,19.7
Soukromá střední škola DANAÉ. s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,9,1,48.0,31.1,26.7
Soukromá střední škola gastronomie s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,20,5,86.7,28.5,20.7
TRIVIS - Střední škola veřejnoprávní a Vyšší odborná škola prevence kriminality a krizového řízení Praha. s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,8,0,33.3,47.2,15.4
Střední odborná škola stavební a zahradnická. Praha 9. Učňovská 1,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,17,1,61.1,18.8,15.2
Soukromá střední škola a základní škola (1. KŠPA) Praha s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,13,0,65.2,32.6,18.5
Střední odborná škola uměleckořemeslná s. r. o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,4,0,100.0,33.3,24.8
Střední odborné učiliště gastronomie a podnikání,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,36,5,93.6,24.5,18.3
Euroškola Praha střední odborná škola s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,19,2,100.0,30.1,22.8
Střední odborná škola podnikatelská PROFIT. spol. s r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,2,0,46.7,41.3,30.8
Střední odborná škola a Střední odborné učiliště. Praha - Čakovice,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,13,1,94.1,38.5,21.9
Gymnázium bratří Čapků a První české soukromé střední odborné učiliště s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,9,5,93.3,11.6,32.0
Střední odborné učiliště gastronomie,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,11,4,94.1,24.4,21.1
Střední škola Náhorní,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,13,4,100.0,25.8,23.9
Střední škola - Centrum odborné přípravy technickohospodářské. Praha 9. Poděbradská 1/179,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,8,3,61.5,25.5,25.7
Střední škola automobilní a informatiky,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,8,2,63.2,36.1,25.2
Střední škola hotelnictví a gastronomie International. s.r.o.,Anglický jazyk,SOU ostatní (nástavby),Ústní zkouška,21,0,90.3,31.6,16.5
Střední odborné učiliště. Praha 4. Ohradní 57,Anglický jazyk,SOU technické (nástavby),Ústní zkouška,5,0,72.7,30.6,11.1
Střední škola technická. Praha 4. Zelený pruh 1294,Anglický jazyk,SOU technické (nástavby),Ústní zkouška,19,0,46.7,38.2,16.3
Střední odborná škola stavební a zahradnická. Praha 9. Učňovská 1,Anglický jazyk,SOU technické (nástavby),Ústní zkouška,7,0,60.0,14.3,11.3
Střední škola - Centrum odborné přípravy technickohospodářské. Praha 9. Poděbradská 1/179,Anglický jazyk,SOU technické (nástavby),Ústní zkouška,9,1,91.7,49.6,18.5
Obchodní akademie. Praha 1. Dušní 7,Anglický jazyk,SOŠ ekonomické,Ústní zkouška,23,0,71.1,47.7,14.7
