"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Soukromá střední škola podnikatelská - ALTMAN. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",5,1,"42.9","43.7","21.0"
"Střední škola řemeslná. Jaroměř. Studničkova 260","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",6,0,"53.3","40.8","16.8"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",5,0,"55.6","58.0","14.8"
"Střední škola hotelnictví a společného stravování. Teplice nad Metují","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",6,1,"100.0","32.4","21.6"
"Střední škola zemědělská a ekologická a střední odborné učiliště chladící a klimatizační techniky. Kostelec nad Orlicí","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",8,2,"88.9","9.0","7.4"
"Střední odborná škola a Střední odborné učiliště. Trutnov. Volanovská 243","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",7,3,"90.9","23.6","20.7"
"Střední průmyslová škola. Trutnov. Školní 101","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",7,0,"47.4","71.1","6.6"
"TRIVIS - Střední škola veřejnoprávní Třebechovice pod Orebem. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",8,2,"100.0","23.6","24.7"
"Střední škola - Podorlické vzdělávací centrum. Dobruška","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",24,13,"54.5","10.0","20.3"
"Střední uměleckoprůmyslová škola hudebních nástrojů a nábytku. Hradec Králové. 17. listopadu 1202","Anglický jazyk","SOU technické (nástavby)","Písemná práce",6,0,"72.7","26.8","7.7"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOU technické (nástavby)","Písemná práce",16,8,"73.9","20.4","26.2"
"Obchodní akademie. Střední odborná škola a Jazyková škola s právem státní jazykové zkoušky. Hradec Králové","Anglický jazyk","SOŠ ekonomické","Písemná práce",35,0,"70.2","68.9","11.0"
"Masarykova obchodní akademie. Jičín. 17. listopadu 220","Anglický jazyk","SOŠ ekonomické","Písemná práce",46,0,"94.0","69.2","10.3"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","SOŠ ekonomické","Písemná práce",8,0,"72.2","34.8","17.1"
"Obchodní akademie. Náchod. Denisovo nábřeží 673","Anglický jazyk","SOŠ ekonomické","Písemná práce",33,0,"61.1","68.7","13.1"
"Obchodní akademie T. G. Masaryka. Kostelec nad Orlicí. Komenského 522","Anglický jazyk","SOŠ ekonomické","Písemná práce",28,2,"96.6","48.3","21.7"
"Obchodní akademie. Trutnov. Malé náměstí 158","Anglický jazyk","SOŠ ekonomické","Písemná práce",17,0,"61.3","65.0","8.8"
"Střední škola služeb. obchodu a gastronomie. Hradec Králové. Velká 3","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",37,2,"81.3","55.0","16.8"
"Hotelová škola Hradec Králové. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",13,0,"65.2","49.2","10.1"
"Vyšší odborná škola a Střední odborná škola. Nový Bydžov. Jana Maláta 1869","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",9,3,"83.3","32.7","23.9"
"Soukromá střední škola podnikatelská - ALTMAN. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",8,0,"56.5","62.4","9.3"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",7,0,"83.3","42.0","15.2"
"Střední škola hotelnictví a společného stravování. Teplice nad Metují","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",9,1,"90.9","36.7","16.9"
"ACADEMIA MERCURII soukromá střední škola. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",12,0,"93.8","66.9","11.5"
"Střední škola informatiky a služeb. Dvůr Králové nad Labem. Elišky Krásnohorské 2069","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",31,0,"86.7","58.2","11.8"
"Střední škola gastronomie a služeb. Nová Paka. Masarykovo nám. 2","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",15,0,"95.0","36.4","12.1"
"Obchodní akademie. Střední odborná škola a Jazyková škola s právem státní jazykové zkoušky. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",34,2,"90.5","42.1","15.9"
"Obchodní akademie. Střední pedagogická škola. Vyšší odborná škola cestovního ruchu a Jazyková škola s právem státní jazykové zkoušky. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",25,0,"100.0","70.1","7.0"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",17,0,"89.5","55.1","11.6"
"Gymnázium a Střední odborná škola pedagogická. Nová Paka. Kumburská 740","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",24,0,"92.3","56.6","12.6"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",13,0,"68.2","38.8","14.6"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",17,0,"91.3","40.0","11.5"
"Střední odborná škola sociální - Evangelická akademie","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",16,1,"95.8","35.6","15.9"
"Gymnázium a Střední odborná škola. Hostinné. Horská 309","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",7,0,"72.7","50.9","6.6"
"Bezpečnostně právní akademie. s.r.o.. střední škola","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",23,3,"82.9","35.7","20.2"
"TRIVIS - Střední škola veřejnoprávní Třebechovice pod Orebem. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",28,0,"96.7","33.3","13.1"
"Městské gymnázium a střední odborná škola Úpice","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",10,0,"78.6","42.2","14.9"
"Střední škola Sion High School. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",31,5,"76.2","32.0","19.4"
"Střední škola a vyšší odborná škola aplikované kybernetiky s.r.o.","Anglický jazyk","SOŠ technické 1","Písemná práce",8,1,"56.3","55.5","19.8"
"Střední průmyslová škola stavební. Hradec Králové. Pospíšilova tř. 787","Anglický jazyk","SOŠ technické 1","Písemná práce",32,1,"41.1","58.6","14.3"
"Střední škola technická a řemeslná. Nový Bydžov. Dr. M. Tyrše 112","Anglický jazyk","SOŠ technické 1","Písemná práce",7,1,"57.1","40.3","25.6"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOŠ technické 1","Písemná práce",39,0,"53.8","59.1","12.9"
"Masarykova obchodní akademie. Jičín. 17. listopadu 220","Anglický jazyk","SOŠ technické 1","Písemná práce",8,0,"81.8","59.6","7.2"
"Vyšší odborná škola a Střední průmyslová škola. Jičín. Pod Koželuhy 100","Anglický jazyk","SOŠ technické 1","Písemná práce",40,0,"60.0","65.6","10.5"
"Střední průmyslová škola. střední odborná škola a střední odborné učiliště. Nové Město nad Metují. Školní 1377","Anglický jazyk","SOŠ technické 1","Písemná práce",15,0,"59.3","63.4","12.0"
"Obchodní akademie. Náchod. Denisovo nábřeží 673","Anglický jazyk","SOŠ technické 1","Písemná práce",4,0,"57.1","62.2","8.8"
"Vyšší odborná škola stavební a Střední průmyslová škola stavební arch. Jana Letzela. Náchod. Pražská 931","Anglický jazyk","SOŠ technické 1","Písemná práce",22,2,"95.7","48.3","16.0"
"Obchodní akademie T. G. Masaryka. Kostelec nad Orlicí. Komenského 522","Anglický jazyk","SOŠ technické 1","Písemná práce",24,0,"100.0","51.0","15.6"
"Střední průmyslová škola elektrotechniky a informačních technologií. Dobruška. Čs. odboje 670","Anglický jazyk","SOŠ technické 1","Písemná práce",33,0,"64.9","56.0","12.0"
"Střední škola informatiky a služeb. Dvůr Králové nad Labem. Elišky Krásnohorské 2069","Anglický jazyk","SOŠ technické 1","Písemná práce",21,1,"65.7","67.2","13.6"
"Střední odborná škola a Střední odborné učiliště. Hradec Králové. Vocelova 1338","Anglický jazyk","SOŠ technické 1","Písemná práce",4,0,"71.4","42.9","17.5"
"Střední průmyslová škola. Hronov. Hostovského 910","Anglický jazyk","SOŠ technické 1","Písemná práce",13,0,"66.7","64.6","10.1"
"Střední průmyslová škola. Trutnov. Školní 101","Anglický jazyk","SOŠ technické 1","Písemná práce",33,0,"60.7","65.0","8.0"
"Střední škola - Podorlické vzdělávací centrum. Dobruška","Anglický jazyk","SOŠ technické 1","Písemná práce",14,2,"76.9","31.8","19.5"
"Vyšší odborná škola a Střední průmyslová škola. Rychnov nad Kněžnou. U Stadionu 1166","Anglický jazyk","SOŠ technické 1","Písemná práce",7,0,"35.0","42.0","11.0"
"Střední uměleckoprůmyslová škola hudebních nástrojů a nábytku. Hradec Králové. 17. listopadu 1202","Anglický jazyk","SOŠ technické 2","Písemná práce",3,0,"57.1","20.7","11.2"
"Střední odborná škola a Střední odborné učiliště. Trutnov. Volanovská 243","Anglický jazyk","SOŠ technické 2","Písemná práce",5,1,"88.9","30.0","23.4"
"Střední odborná škola a Střední odborné učiliště. Hradec Králové. Vocelova 1338","Anglický jazyk","SOŠ technické 2","Písemná práce",17,1,"79.2","50.0","16.4"
"Střední škola vizuální tvorby. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",36,4,"97.3","43.8","19.8"
"Střední škola a vyšší odborná škola aplikované kybernetiky s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",15,0,"100.0","45.8","10.2"
"Střední uměleckoprůmyslová škola hudebních nástrojů a nábytku. Hradec Králové. 17. listopadu 1202","Anglický jazyk","SOŠ umělecké","Písemná práce",14,0,"63.6","61.2","11.1"
"Střední průmyslová škola kamenická a sochařská. Hořice. Husova 675","Anglický jazyk","SOŠ umělecké","Písemná práce",6,0,"81.8","64.5","12.4"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOŠ umělecké","Písemná práce",6,1,"100.0","23.0","19.9"
"Střední škola propagační tvorby a polygrafie. Velké Poříčí. Náchodská 285","Anglický jazyk","SOŠ umělecké","Písemná práce",22,0,"100.0","71.0","8.7"
"Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Hradec Králové.               Komenského 234","Anglický jazyk","SOŠ zdravotnické","Písemná práce",62,2,"88.0","49.9","16.9"
"Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Trutnov. Procházkova 303","Anglický jazyk","SOŠ zdravotnické","Písemná práce",16,0,"100.0","56.6","11.8"
"Střední odborná škola veterinární. Hradec Králové-Kukleny. Pražská 68","Anglický jazyk","SOŠ zemědělské","Písemná práce",66,0,"90.9","73.1","8.8"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOŠ zemědělské","Písemná práce",10,1,"81.3","38.8","25.2"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","SOŠ zemědělské","Písemná práce",16,3,"87.0","32.1","20.6"
"Střední škola zemědělská a ekologická a střední odborné učiliště chladící a klimatizační techniky. Kostelec nad Orlicí","Anglický jazyk","SOŠ zemědělské","Písemná práce",21,3,"59.0","27.7","20.4"
"Česká lesnická akademie Trutnov - střední škola a vyšší odborná škola","Anglický jazyk","SOŠ zemědělské","Písemná práce",38,1,"63.9","32.3","12.6"
"Střední škola služeb. obchodu a gastronomie. Hradec Králové. Velká 3","Anglický jazyk","SOU ostatní","Písemná práce",25,2,"97.1","36.8","16.9"
"Střední uměleckoprůmyslová škola hudebních nástrojů a nábytku. Hradec Králové. 17. listopadu 1202","Anglický jazyk","SOU ostatní","Písemná práce",10,1,"69.6","52.5","21.4"
"Střední průmyslová škola. střední odborná škola a střední odborné učiliště. Nové Město nad Metují. Školní 1377","Anglický jazyk","SOU ostatní","Písemná práce",8,1,"100.0","43.0","20.6"
"Střední škola informatiky a služeb. Dvůr Králové nad Labem. Elišky Krásnohorské 2069","Anglický jazyk","SOU ostatní","Písemná práce",10,0,"100.0","43.6","14.5"
"Střední škola propagační tvorby a polygrafie. Velké Poříčí. Náchodská 285","Anglický jazyk","SOU ostatní","Písemná práce",9,0,"84.6","79.6","4.6"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOU technické","Písemná práce",10,0,"41.2","48.7","18.5"
"Střední průmyslová škola. střední odborná škola a střední odborné učiliště. Nové Město nad Metují. Školní 1377","Anglický jazyk","SOU technické","Písemná práce",4,0,"100.0","85.2","10.7"
"Střední odborná škola a Střední odborné učiliště. Vrchlabí. Krkonošská 265","Anglický jazyk","SOU technické","Písemná práce",6,1,"63.6","27.9","14.0"
"Střední odborná škola a Střední odborné učiliště. Hradec Králové. Vocelova 1338","Anglický jazyk","SOU technické","Písemná práce",15,2,"73.1","23.8","15.8"
"Integrovaná střední škola. Nová Paka. Kumburská 846","Anglický jazyk","SOU technické","Písemná práce",3,0,"69.2","31.2","21.0"
"První soukromé jazykové gymnázium Hradec Králové. spol. s r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",29,0,"100.0","82.2","5.6"
"Gymnázium J. K. Tyla. Hradec Králové. Tylovo nábř. 682","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",101,2,"70.5","61.7","16.8"
"Gymnázium. Nový Bydžov. Komenského 77","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",10,0,"45.8","60.1","13.0"
"Lepařovo gymnázium. Jičín. Jiráskova 30","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",10,0,"32.3","55.6","17.1"
"Gymnázium a Střední odborná škola pedagogická. Nová Paka. Kumburská 740","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",19,0,"70.4","59.3","14.4"
"Gymnázium. Broumov. Hradební 218","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",16,0,"76.2","70.6","9.5"
"Jiráskovo gymnázium. Náchod. Řezníčkova 451","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",17,0,"28.3","59.7","10.4"
"Gymnázium a Střední odborná škola. Jaroměř. Lužická 423","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",23,1,"79.3","35.7","14.9"
"Gymnázium. Dobruška. Pulická 779","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",11,0,"45.8","70.4","6.8"
"Gymnázium Františka Martina Pelcla. Rychnov nad Kněžnou. Hrdinů odboje 36","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",16,0,"27.1","58.9","10.4"
"Gymnázium. Dvůr Králové nad Labem. nám. Odboje 304","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",14,0,"53.8","53.3","14.8"
"Gymnázium. Trutnov. Jiráskovo náměstí 325","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",24,0,"61.0","57.8","17.8"
"Gymnázium. Vrchlabí. Komenského 586","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",16,0,"81.8","64.5","16.0"
"Biskupské gymnázium Bohuslava Balbína a Základní škola a mateřská škola Jana Pavla II. Hradec Králové","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",20,0,"72.4","60.0","11.8"
"Střední škola Sion High School. Hradec Králové","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",8,0,"88.9","65.1","8.3"
,"Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",6,0,"54.5","58.9","14.7"
"První soukromé jazykové gymnázium Hradec Králové. spol. s r.o.","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",21,0,"100.0","87.5","1.4"
"Gymnázium Boženy Němcové. Hradec Králové. Pospíšilova tř. 324","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",39,0,"51.3","63.9","10.5"
"Gymnázium. Nový Bydžov. Komenského 77","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",9,0,"50.0","64.7","12.6"
"Lepařovo gymnázium. Jičín. Jiráskova 30","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",9,0,"31.0","62.5","10.8"
"Gymnázium. Dvůr Králové nad Labem. nám. Odboje 304","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",8,0,"44.4","40.4","17.5"
"Gymnázium a Střední odborná škola pedagogická. Nová Paka. Kumburská 740","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",10,0,"37.9","58.7","12.4"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,0,"57.9","55.2","14.9"
"Gymnázium. Broumov. Hradební 218","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",20,0,"71.4","73.4","11.1"
"Jiráskovo gymnázium. Náchod. Řezníčkova 451","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",16,0,"32.0","62.2","12.5"
"Gymnázium a Střední odborná škola. Jaroměř. Lužická 423","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",15,0,"59.3","68.6","9.8"
"Gymnázium. Dobruška. Pulická 779","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,0,"42.3","64.2","12.8"
"Gymnázium Františka Martina Pelcla. Rychnov nad Kněžnou. Hrdinů odboje 36","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",7,0,"33.3","55.3","21.3"
"Gymnázium. Trutnov. Jiráskovo náměstí 325","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",23,0,"46.2","64.6","11.8"
"Gymnázium. Vrchlabí. Komenského 586","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",12,0,"54.5","59.8","15.1"
"Gymnázium a Střední odborná škola. Hostinné. Horská 309","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",4,0,"80.0","64.8","6.1"
"Biskupské gymnázium Bohuslava Balbína a Základní škola a mateřská škola Jana Pavla II. Hradec Králové","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",33,0,"68.8","71.1","7.9"
"Střední průmyslová škola stavební. Hradec Králové. Pospíšilova tř. 787","Anglický jazyk","Lyceum","Ústní zkouška",9,0,"31.0","68.2","7.2"
"Obchodní akademie. Střední odborná škola a Jazyková škola s právem státní jazykové zkoušky. Hradec Králové","Anglický jazyk","Lyceum","Ústní zkouška",26,0,"92.9","65.9","9.4"
"Obchodní akademie. Střední pedagogická škola. Vyšší odborná škola cestovního ruchu a Jazyková škola s právem státní jazykové zkoušky. s.r.o.","Anglický jazyk","Lyceum","Ústní zkouška",20,0,"100.0","61.6","9.0"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","Lyceum","Ústní zkouška",7,0,"100.0","38.6","16.4"
"ACADEMIA MERCURII soukromá střední škola. s.r.o.","Anglický jazyk","Lyceum","Ústní zkouška",6,0,"75.0","61.4","5.5"
"Obchodní akademie T. G. Masaryka. Kostelec nad Orlicí. Komenského 522","Anglický jazyk","Lyceum","Ústní zkouška",21,1,"87.5","50.5","18.6"
"Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Hradec Králové.               Komenského 234","Anglický jazyk","Lyceum","Ústní zkouška",40,0,"78.8","52.0","11.1"
"Vyšší odborná škola zdravotnická a Střední zdravotnická škola. Trutnov. Procházkova 303","Anglický jazyk","Lyceum","Ústní zkouška",19,1,"95.0","49.2","18.0"
"Bezpečnostně právní akademie. s.r.o.. střední škola","Anglický jazyk","Lyceum","Ústní zkouška",7,1,"81.8","50.3","29.0"
"Střední škola Sion High School. Hradec Králové","Anglický jazyk","Lyceum","Ústní zkouška",8,0,"100.0","38.6","17.5"
"Střední škola služeb. obchodu a gastronomie. Hradec Králové. Velká 3","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",25,1,"78.1","28.6","17.1"
"Střední škola technická a řemeslná. Nový Bydžov. Dr. M. Tyrše 112","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,0,"30.8","9.1","3.6"
"Hotelová škola Hradec Králové. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,0,"45.5","34.1","9.1"
"Střední odborné učiliště. Lázně Bělohrad. Zámecká 478","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",13,0,"70.0","30.5","13.1"
"Soukromá střední škola podnikatelská - ALTMAN. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",4,0,"42.9","24.4","8.9"
"Střední škola řemeslná. Jaroměř. Studničkova 260","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",6,0,"53.3","33.6","23.8"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,0,"55.6","45.7","21.1"
"Střední škola hotelnictví a společného stravování. Teplice nad Metují","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",6,1,"100.0","37.5","22.0"
"Střední škola zemědělská a ekologická a střední odborné učiliště chladící a klimatizační techniky. Kostelec nad Orlicí","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",8,1,"88.9","10.5","6.4"
"Střední odborná škola a Střední odborné učiliště. Trutnov. Volanovská 243","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",7,2,"90.9","32.1","21.4"
"Střední průmyslová škola. Trutnov. Školní 101","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",7,0,"47.4","40.7","13.9"
"TRIVIS - Střední škola veřejnoprávní Třebechovice pod Orebem. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",8,0,"100.0","30.2","16.6"
"Střední škola - Podorlické vzdělávací centrum. Dobruška","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",24,1,"54.5","24.0","15.3"
"Střední uměleckoprůmyslová škola hudebních nástrojů a nábytku. Hradec Králové. 17. listopadu 1202","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",6,2,"72.7","6.8","14.4"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",15,4,"73.9","16.8","23.5"
"Obchodní akademie. Střední odborná škola a Jazyková škola s právem státní jazykové zkoušky. Hradec Králové","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",35,3,"70.2","39.8","18.4"
"Masarykova obchodní akademie. Jičín. 17. listopadu 220","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",46,1,"94.0","60.0","15.2"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",8,2,"72.2","26.6","23.4"
"Obchodní akademie. Náchod. Denisovo nábřeží 673","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",33,3,"61.1","46.0","22.0"
"Obchodní akademie T. G. Masaryka. Kostelec nad Orlicí. Komenského 522","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",28,3,"96.6","37.6","22.9"
"Obchodní akademie. Trutnov. Malé náměstí 158","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",17,1,"61.3","39.7","18.9"
"Střední škola služeb. obchodu a gastronomie. Hradec Králové. Velká 3","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",37,4,"81.3","42.5","18.7"
"Hotelová škola Hradec Králové. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",13,0,"65.2","38.4","16.3"
"Vyšší odborná škola a Střední odborná škola. Nový Bydžov. Jana Maláta 1869","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",9,0,"83.3","44.6","11.8"
"Soukromá střední škola podnikatelská - ALTMAN. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",8,0,"56.5","41.3","12.9"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",7,0,"83.3","49.2","13.9"
"Střední škola hotelnictví a společného stravování. Teplice nad Metují","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",9,0,"90.9","24.2","16.2"
"ACADEMIA MERCURII soukromá střední škola. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",12,0,"93.8","43.5","16.5"
"Střední škola informatiky a služeb. Dvůr Králové nad Labem. Elišky Krásnohorské 2069","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",31,0,"86.7","45.4","17.5"
"Střední škola gastronomie a služeb. Nová Paka. Masarykovo nám. 2","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",15,0,"95.0","33.3","14.5"
"Obchodní akademie. Střední odborná škola a Jazyková škola s právem státní jazykové zkoušky. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",34,3,"90.5","38.4","17.6"
"Obchodní akademie. Střední pedagogická škola. Vyšší odborná škola cestovního ruchu a Jazyková škola s právem státní jazykové zkoušky. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",25,0,"100.0","54.9","12.4"
"Střední průmyslová škola. Střední odborná škola a Střední odborné učiliště. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",17,0,"89.5","54.5","13.9"
"Gymnázium a Střední odborná škola pedagogická. Nová Paka. Kumburská 740","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",24,0,"92.3","42.6","14.4"
"Gymnázium.  střední odborná škola. střední odborné učiliště a vyšší odborná škola. Hořice","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",13,0,"68.2","30.6","19.0"
"Střední škola oděvní. služeb a ekonomiky. Červený Kostelec. 17. listopadu 1197","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",17,0,"91.3","38.1","16.2"
"Střední odborná škola sociální - Evangelická akademie","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",16,1,"95.8","28.1","19.3"
"Gymnázium a Střední odborná škola. Hostinné. Horská 309","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",7,1,"72.7","27.2","16.1"
"Bezpečnostně právní akademie. s.r.o.. střední škola","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",23,2,"82.9","32.7","16.7"
"TRIVIS - Střední škola veřejnoprávní Třebechovice pod Orebem. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",28,2,"96.7","35.1","19.3"
"Městské gymnázium a střední odborná škola Úpice","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",10,1,"78.6","46.3","24.0"
"Střední škola Sion High School. Hradec Králové","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",31,2,"76.2","44.5","18.4"
"Střední škola a vyšší odborná škola aplikované kybernetiky s.r.o.","Anglický jazyk","SOŠ technické 1","Ústní zkouška",8,0,"56.3","59.6","18.1"
"Střední průmyslová škola stavební. Hradec Králové. Pospíšilova tř. 787","Anglický jazyk","SOŠ technické 1","Ústní zkouška",32,0,"41.1","41.7","14.7"
"Střední škola technická a řemeslná. Nový Bydžov. Dr. M. Tyrše 112","Anglický jazyk","SOŠ technické 1","Ústní zkouška",7,3,"57.1","21.9","24.3"
