"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"EDUCA - Střední odborná škola. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",5,0,"66.7","36.7","12.2"
"Masarykova střední škola zemědělská a Vyšší odborná škola. Opava. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",12,3,"65.0","16.3","12.2"
"Střední škola hotelnictví. gastronomie a služeb SČMSD Šilheřovice. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",9,1,"100.0","16.4","20.5"
"Soukromá střední škola podnikatelská. s.r.o.. Opava","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",2,0,"50.0","12.7","2.0"
"Střední odborná škola a Střední odborné učiliště podnikání a služeb. Jablunkov. Školní 416. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",5,2,"66.7","32.6","23.0"
"Střední odborná škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",10,1,"58.8","25.3","15.9"
"Střední škola technických oborů. Havířov - Šumbark. Lidická 1a/600. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",21,0,"50.9","35.9","12.1"
"ALBRECHTOVA STŘEDNÍ ŠKOLA. Český Těšín. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",23,1,"84.8","26.2","14.6"
"Střední škola. Havířov - Prostřední Suchá. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",6,1,"60.0","21.9","20.4"
"Hotelová škola. Frenštát pod Radhoštěm. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",6,2,"100.0","14.7","12.8"
"Střední škola společného stravování. Ostrava - Hrabůvka. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",15,6,"95.0","24.0","26.0"
"Střední škola služeb a podnikání. Ostrava-Poruba. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",54,10,"68.8","20.1","14.9"
"Střední škola elektrotechnická. Ostrava. Na Jízdárně 30. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",7,4,"63.6","22.4","29.1"
"Střední škola technická. Opava. Kolofíkovo nábřeží 51. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",19,1,"72.4","48.0","19.6"
"AHOL - Střední škola gastronomie. turismu a lázeňství. Dušní 1106/8. 703 00 0strava - Vítkovice","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",4,0,"100.0","43.6","13.5"
"Střední škola hotelnictví a služeb a Vyšší odborná škola. Opava. příspěvková organizace","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",10,3,"72.7","22.6","25.7"
"Střední škola elektrostavební a dřevozpracující. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",16,3,"66.7","41.3","27.0"
"Střední škola. Havířov-Šumbark. Sýkorova 1/613. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",7,0,"52.6","72.1","9.3"
"Vyšší odborná škola. Střední odborná škola a Střední odborné učiliště. Kopřivnice. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",5,0,"71.4","58.4","5.3"
"Střední škola stavební a dřevozpracující. Ostrava. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",9,4,"39.3","19.7","28.4"
"RB Střední odborné učiliště autoopravárenské. s.r.o.","Anglický jazyk","SOU technické (nástavby)","Písemná práce",7,0,"46.2","39.0","15.4"
"Střední škola elektrotechnická. Ostrava. Na Jízdárně 30. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",6,0,"50.0","33.7","11.8"
"Střední  škola technická a dopravní. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOU technické (nástavby)","Písemná práce",11,4,"59.3","35.6","27.0"
"VÍTKOVICKÁ STŘEDNÍ PRŮMYSLOVÁ ŠKOLA","Anglický jazyk","SOU technické (nástavby)","Písemná práce",7,1,"52.6","45.3","27.8"
"Střední průmyslová škola a Obchodní akademie. Bruntál. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",5,0,"83.3","63.5","4.4"
"Střední průmyslová škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",14,0,"51.7","59.7","16.4"
"Třinecká obchodní akademie. spol. s r.o.","Anglický jazyk","SOŠ ekonomické","Písemná práce",12,0,"100.0","65.8","11.6"
"Gymnázium a Obchodní akademie. Orlová. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",16,0,"69.2","77.6","7.9"
"Moravskoslezská obchodní akademie. s.  r.  o.","Anglický jazyk","SOŠ ekonomické","Písemná práce",8,0,"81.8","48.5","10.0"
"Obchodní akademie. Český Těšín. Sokola Tůmy 12. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",39,0,"83.3","65.3","13.2"
"Obchodní akademie Karviná. s.r.o.","Anglický jazyk","SOŠ ekonomické","Písemná práce",5,0,"100.0","45.3","16.0"
"Hotelová škola a Obchodní akademie Havířov s.r.o.","Anglický jazyk","SOŠ ekonomické","Písemná práce",8,0,"90.9","57.5","14.5"
"Střední škola ekonomicko-podnikatelská Studénka. o.p.s.","Anglický jazyk","SOŠ ekonomické","Písemná práce",3,0,"60.0","61.3","16.7"
"Obchodní akademie a Střední odborná škola logistická. Opava. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",29,0,"92.1","51.6","11.8"
"Obchodní akademie. Ostrava-Poruba. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",30,0,"81.6","51.3","13.1"
"Obchodní akademie a Vyšší odborná škola sociální. Ostrava-Mariánské Hory. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",44,0,"88.2","62.7","12.8"
"Mendelova střední škola. Nový Jičín. příspěvková organizace","Anglický jazyk","SOŠ ekonomické","Písemná práce",20,1,"100.0","49.7","15.2"
"Střední průmyslová škola a Obchodní akademie. Bruntál. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",26,0,"96.3","57.2","12.5"
"Gymnázium a Střední odborná škola. Rýmařov. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",5,0,"55.6","53.6","20.7"
"Střední škola gastronomie. oděvnictví a služeb. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",14,1,"95.2","52.8","18.6"
"PrimMat - Soukromá střední škola podnikatelská. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",31,0,"80.0","50.4","15.7"
"Vyšší odborná škola DAKOL a Střední škola DAKOL. o.p.s.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",9,0,"48.0","44.2","14.2"
"Hotelová škola a Obchodní akademie Havířov s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",19,1,"92.6","29.6","13.8"
"Střední škola podnikatelská Klimkovice s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",2,0,"55.6","47.4","15.7"
"EDUCA - Střední odborná škola. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",18,0,"95.7","69.4","9.8"
"Soukromá obchodní akademie Opava s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",13,2,"87.5","41.7","25.8"
"Střední škola hotelnictví. gastronomie a služeb SČMSD Šilheřovice. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",21,1,"78.8","59.5","16.9"
"Soukromá střední škola podnikatelská. s.r.o.. Opava","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",15,0,"63.6","46.0","11.4"
"AHOL - Střední odborná škola. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",36,4,"100.0","37.1","18.5"
"Střední průmyslová škola. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",11,2,"80.0","45.1","26.1"
"Střední škola prof. Zdeňka Matějčka. Ostrava-Poruba. 17. listopadu 1123. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",14,3,"94.1","30.9","21.7"
"Střední odborná škola dopravy a cestovního ruchu. Krnov. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",67,0,"93.6","64.7","11.5"
"ALBRECHTOVA STŘEDNÍ ŠKOLA. Český Těšín. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",53,2,"91.8","53.1","14.6"
"Hotelová škola. Frenštát pod Radhoštěm. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",15,0,"78.9","43.2","13.2"
"Střední škola společného stravování. Ostrava - Hrabůvka. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",23,0,"100.0","69.7","9.6"
"Střední škola služeb a podnikání. Ostrava-Poruba. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",14,0,"88.0","43.8","13.6"
"VÍTKOVICKÁ STŘEDNÍ PRŮMYSLOVÁ ŠKOLA","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",23,1,"85.7","57.4","20.2"
"AHOL - Střední škola gastronomie. turismu a lázeňství. Dušní 1106/8. 703 00 0strava - Vítkovice","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",14,1,"80.8","39.7","18.3"
"Střední škola hotelnictví a služeb a Vyšší odborná škola. Opava. příspěvková organizace","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",69,0,"93.5","47.8","15.2"
"Střední pedagogická škola a Střední zdravotnická škola. Krnov. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",29,0,"93.5","56.0","15.9"
"Gymnázium a Střední odborná škola. Frýdek-Místek. Cihelní 410. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",21,0,"92.0","49.2","15.1"
"Soukromá střední odborná škola Frýdek-Místek. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",32,9,"55.7","44.1","28.6"
"Gymnázium a Obchodní akademie. Orlová. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",26,0,"90.3","75.9","8.2"
"Střední škola. Bohumín. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",12,2,"94.1","27.7","15.7"
"Střední odborná škola ochrany osob a majetku s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",19,1,"46.9","37.3","15.1"
"Střední pedagogická škola a Střední zdravotnická škola svaté Anežky České","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",25,0,"92.6","32.6","10.3"
"AHOL - Střední odborná škola. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",42,9,"86.0","35.2","18.8"
"Obchodní akademie a Vyšší odborná škola sociální. Ostrava-Mariánské Hory. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",22,0,"88.0","60.0","15.5"
"Bezpečnostně právní akademie Ostrava. s. r. o.. střední škola","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",23,0,"73.2","46.0","14.5"
"Střední zdravotnická škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",15,2,"87.5","38.1","23.8"
"Mendelova střední škola. Nový Jičín. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",21,0,"92.3","58.9","10.7"
"Střední škola prof. Zdeňka Matějčka. Ostrava-Poruba. 17. listopadu 1123. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",46,7,"78.8","33.6","18.6"
"Střední škola. Havířov - Prostřední Suchá. příspěvková organizace","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",38,0,"91.1","52.3","12.1"
"Střední škola průmyslová. Krnov. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",14,0,"83.3","67.4","7.1"
"Střední průmyslová škola a Obchodní akademie. Bruntál. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",31,1,"70.8","58.3","14.7"
"Střední škola elektrostavební a dřevozpracující. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",15,1,"59.3","45.6","15.6"
"Střední průmyslová škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",33,1,"64.5","60.5","13.7"
"Třinecká obchodní akademie. spol. s r.o.","Anglický jazyk","SOŠ technické 1","Písemná práce",17,0,"100.0","57.6","17.0"
"Střední škola informačních technologií. s.r.o.","Anglický jazyk","SOŠ technické 1","Písemná práce",41,0,"80.8","58.2","12.9"
"Střední škola. Havířov-Šumbark. Sýkorova 1/613. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",4,0,"33.3","64.6","5.7"
"Gymnázium a Obchodní akademie. Orlová. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",15,0,"75.0","63.3","10.5"
"Střední průmyslová škola stavební. Havířov. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",17,0,"44.1","65.8","10.1"
"Střední průmyslová škola elektrotechnická. Havířov. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",38,0,"56.9","69.8","12.0"
"Střední odborná škola NET OFFICE Orlová. spol. s r. o.","Anglický jazyk","SOŠ technické 1","Písemná práce",16,0,"55.2","64.8","11.5"
"Střední průmyslová škola. Karviná. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",31,0,"46.8","67.5","10.9"
"Gymnázium a Střední průmyslová škola elektrotechniky a informatiky. Frenštát pod Radhoštěm. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",27,0,"50.8","60.1","11.6"
"Vyšší odborná škola. Střední odborná škola a Střední odborné učiliště. Kopřivnice. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",16,0,"60.7","63.6","11.2"
"EDUCA - Střední odborná škola. s.r.o.","Anglický jazyk","SOŠ technické 1","Písemná práce",9,0,"83.3","62.4","18.4"
"Obchodní akademie a Střední odborná škola logistická. Opava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",18,0,"94.7","69.2","12.8"
"Střední škola průmyslová a umělecká. Opava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",15,0,"38.5","66.1","8.9"
"Střední průmyslová škola stavební. Opava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",20,0,"56.1","59.0","11.5"
"Obchodní akademie. Ostrava-Poruba. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",14,0,"100.0","57.0","12.6"
"Střední průmyslová škola elektrotechniky a informatiky. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",55,0,"53.8","62.1","13.0"
"Střední škola teleinformatiky. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",32,0,"69.4","65.1","9.3"
"Střední průmyslová škola stavební. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",20,0,"50.0","55.0","10.3"
"Střední průmyslová škola. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",27,1,"47.5","47.1","17.4"
"Střední průmyslová škola chemická akademika Heyrovského a Gymnázium. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",33,0,"58.1","74.1","7.0"
"Mendelova střední škola. Nový Jičín. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",21,0,"86.2","63.1","9.7"
"Střední odborná škola a Střední odborné učiliště podnikání a služeb. Jablunkov. Školní 416. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",4,0,"60.0","44.0","17.1"
"Střední odborná škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",2,0,"44.4","35.2","9.8"
"Střední  škola technická a dopravní. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOŠ technické 1","Písemná práce",10,1,"55.0","43.8","25.5"
"VÍTKOVICKÁ STŘEDNÍ PRŮMYSLOVÁ ŠKOLA","Anglický jazyk","SOŠ technické 1","Písemná práce",3,0,"44.4","60.4","12.1"
"Střední odborná škola Třineckých železáren","Anglický jazyk","SOŠ technické 1","Písemná práce",21,1,"61.8","59.8","16.4"
"Střední škola gastronomie. oděvnictví a služeb. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",5,1,"87.5","45.6","31.9"
"Střední škola elektrostavební a dřevozpracující. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",5,0,"50.0","54.2","7.5"
"Střední průmyslová škola. Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",7,1,"80.0","29.4","20.3"
"Střední škola informačních technologií. s.r.o.","Anglický jazyk","SOŠ technické 2","Písemná práce",22,2,"88.5","57.4","17.2"
"Střední škola. Bohumín. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",3,0,"77.8","32.3","18.5"
"Obchodní akademie a Střední odborná škola logistická. Opava. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",27,2,"90.2","41.3","15.7"
"Střední škola hotelnictví. gastronomie a služeb SČMSD Šilheřovice. s.r.o.","Anglický jazyk","SOŠ technické 2","Písemná práce",7,2,"80.0","35.5","22.5"
"Střední průmyslová škola stavební. Opava. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",5,0,"63.6","33.7","8.9"
"Střední průmyslová škola stavební. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",6,0,"33.3","61.0","13.1"
"Střední odborná škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",9,0,"72.2","51.1","16.6"
"ALBRECHTOVA STŘEDNÍ ŠKOLA. Český Těšín. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",15,0,"95.0","68.7","12.7"
"Střední škola techniky a služeb. Karviná. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",17,1,"78.3","33.5","13.8"
"Střední  škola technická a dopravní. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOŠ technické 2","Písemná práce",6,1,"66.7","29.8","20.1"
"Střední umělecká škola varhanářská o.p.s.","Anglický jazyk","SOŠ umělecké","Písemná práce",4,2,"66.7","27.7","28.4"
"Střední uměleckoprůmyslová škola s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",23,3,"100.0","32.3","19.8"
"Střední škola průmyslová a umělecká. Opava. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",18,0,"94.7","42.6","15.0"
"Janáčkova konzervatoř a Gymnázium v Ostravě. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",35,3,"100.0","58.2","22.3"
"Střední odborná škola umělecká a gymnázium. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",8,0,"100.0","60.0","17.7"
"Střední umělecká škola. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ umělecké","Písemná práce",55,1,"90.8","61.1","13.2"
"Střední škola uměleckých řemesel. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",32,1,"95.2","61.1","14.0"
"CÍRKEVNÍ KONZERVATOŘ OPAVA","Anglický jazyk","SOŠ umělecké","Písemná práce",8,0,"100.0","53.6","12.1"
"AVE ART Ostrava. soukromá Střední umělecká škola a Základní umělecká škola. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",21,2,"92.3","47.9","20.7"
"Střední pedagogická škola a Střední zdravotnická škola. Krnov. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",15,6,"93.8","24.2","23.9"
"Střední zdravotnická škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",41,2,"86.3","36.5","15.6"
"Střední zdravotnická škola. Karviná. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",50,0,"93.0","47.0","10.1"
"Mendelova střední škola. Nový Jičín. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",30,2,"76.0","34.6","17.4"
"Střední zdravotnická škola. Opava. Dvořákovy sady 2. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",28,1,"96.6","42.6","16.3"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ zdravotnické","Písemná práce",121,8,"87.6","51.8","19.0"
"Střední škola automobilní. mechanizace a podnikání. Krnov. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",15,2,"76.2","23.5","15.8"
"Střední škola technická a zemědělská. Nový Jičín. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",21,1,"73.0","49.2","17.5"
"Masarykova střední škola zemědělská a Vyšší odborná škola. Opava. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",32,2,"92.3","40.1","13.8"
"Střední zahradnická škola. Ostrava. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",21,2,"82.1","30.0","14.7"
"Střední odborná škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",1,0,"85.7","86.3",
"ALBRECHTOVA STŘEDNÍ ŠKOLA. Český Těšín. příspěvková organizace","Anglický jazyk","SOŠ zemědělské","Písemná práce",16,0,"80.8","44.8","12.5"
"Střední umělecká škola varhanářská o.p.s.","Anglický jazyk","SOU ostatní","Písemná práce",5,1,"100.0","36.2","23.4"
"Soukromá střední odborná škola PRIMA s.r.o.","Anglický jazyk","SOU ostatní","Písemná práce",15,3,"73.9","26.2","21.8"
"Střední škola průmyslová. Krnov. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",18,3,"90.9","28.9","23.0"
"Střední škola gastronomie. oděvnictví a služeb. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",15,3,"94.7","17.0","18.0"
"Vyšší odborná škola DAKOL a Střední škola DAKOL. o.p.s.","Anglický jazyk","SOU ostatní","Písemná práce",11,0,"75.0","36.3","14.0"
"Střední odborné učiliště DAKOL. s. r. o.","Anglický jazyk","SOU ostatní","Písemná práce",4,0,"75.0","60.6","10.5"
"Střední škola. Odry. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",7,2,"100.0","24.7","16.0"
"Střední škola. Havířov - Prostřední Suchá. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",4,0,"85.7","50.2","6.6"
"Hotelová škola. Frenštát pod Radhoštěm. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",13,3,"81.3","33.9","24.6"
"Střední škola služeb a podnikání. Ostrava-Poruba. příspěvková organizace","Anglický jazyk","SOU ostatní","Písemná práce",52,9,"89.2","32.7","23.2"
"Střední škola automobilní. mechanizace a podnikání. Krnov. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",16,2,"84.2","29.9","14.9"
"Střední škola průmyslová. Krnov. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",8,1,"100.0","34.0","21.1"
"Střední škola. Havířov-Šumbark. Sýkorova 1/613. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",3,0,"57.1","50.2","16.7"
"Vyšší odborná škola. Střední odborná škola a Střední odborné učiliště. Kopřivnice. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",21,0,"72.4","42.3","14.7"
"Masarykova střední škola zemědělská a Vyšší odborná škola. Opava. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",25,0,"92.6","60.9","11.4"
"Střední odborné učiliště stavební. Opava. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",3,0,"38.5","68.9","17.6"
"Střední odborná škola. Frýdek-Místek. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",8,2,"52.9","18.7","14.1"
"Střední škola technických oborů. Havířov - Šumbark. Lidická 1a/600. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",8,0,"78.6","59.1","11.6"
"Střední škola techniky a služeb. Karviná. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",8,1,"60.0","37.1","18.2"
"Střední škola elektrotechnická. Ostrava. Na Jízdárně 30. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",32,0,"75.4","53.8","13.4"
"Střední  škola technická a dopravní. Ostrava-Vítkovice. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",11,0,"51.7","43.2","9.2"
"Střední škola technická. Opava. Kolofíkovo nábřeží 51. příspěvková organizace","Anglický jazyk","SOU technické","Písemná práce",7,0,"72.7","60.0","14.0"
"VÍTKOVICKÁ STŘEDNÍ PRŮMYSLOVÁ ŠKOLA","Anglický jazyk","SOU technické","Písemná práce",59,1,"74.3","52.3","14.6"
"Střední odborná škola Třineckých železáren","Anglický jazyk","SOU technické","Písemná práce",12,1,"52.2","51.7","16.0"
"Gymnázium. Krnov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",22,0,"74.2","72.4","7.7"
"Všeobecné a sportovní gymnázium. Bruntál. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",13,0,"59.1","55.6","15.0"
"Gymnázium a Střední odborná škola. Rýmařov. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",9,0,"81.8","41.6","20.1"
"Gymnázium a Střední odborná škola. Frýdek-Místek. Cihelní 410. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",33,0,"50.0","69.4","11.7"
"Gymnázium. Frýdlant nad Ostravicí. nám. T. G. Masaryka 1260. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",15,0,"51.7","72.9","6.8"
"Gymnázium. Třinec. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",44,0,"75.9","51.3","16.4"
"Gymnázium EDUCAnet Ostrava s.r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",26,0,"100.0","64.5","10.8"
"Gymnázium PRIGO. s.r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",4,1,"57.1","45.1","24.0"
"Gymnázium Františka Živného. Bohumín. Jana Palacha 794. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",18,0,"67.9","56.1","11.0"
"Gymnázium. Český Těšín. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",19,0,"58.8","45.6","14.6"
"Gymnázium. Havířov-Město. Komenského 2. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",23,0,"75.0","68.7","9.8"
"Gymnázium. Karviná. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",39,0,"72.2","51.6","14.3"
"Polské gymnázium – Polskie Gimnazjum im. Juliusza Słowackiego. Český Těšín. příspěvková organizace","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",55,0,"66.3","69.5","11.0"
