"skola","predmet","obor","typ","konali","neuspeli","volba","prumer","odchylka"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",11,1,"75.0","35.5","16.6"
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU ostatní (nástavby)","Písemná práce",3,1,"85.7","9.2","18.2"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Anglický jazyk","SOU technické (nástavby)","Písemná práce",16,3,"63.6","25.6","15.1"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOU technické (nástavby)","Písemná práce",4,0,"80.0","41.6","11.2"
"Střední průmyslová škola Hranice","Anglický jazyk","SOU technické (nástavby)","Písemná práce",5,0,"85.7","29.9","13.1"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOU technické (nástavby)","Písemná práce",1,0,"61.5","12.7",
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU technické (nástavby)","Písemná práce",2,0,"50.0","57.0","17.7"
"Obchodní akademie. Prostějov. Palackého 18","Anglický jazyk","SOŠ ekonomické","Písemná práce",45,0,"78.0","52.2","12.6"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOŠ ekonomické","Písemná práce",18,1,"69.2","45.1","17.6"
"Obchodní akademie. Olomouc. tř. Spojenců 11","Anglický jazyk","SOŠ ekonomické","Písemná práce",41,1,"77.8","57.7","16.2"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Přerov. Bartošova 24","Anglický jazyk","SOŠ ekonomické","Písemná práce",48,0,"87.7","62.5","13.7"
"Obchodní akademie. Mohelnice. Olomoucká 82","Anglický jazyk","SOŠ ekonomické","Písemná práce",3,1,"38.9","50.0","33.1"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Šumperk. Hlavní třída 31","Anglický jazyk","SOŠ ekonomické","Písemná práce",22,0,"86.7","58.1","12.2"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Anglický jazyk","SOŠ ekonomické","Písemná práce",10,0,"77.8","62.2","12.5"
"Střední odborná škola podnikání a obchodu. spol. s r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",27,1,"100.0","52.8","14.1"
"Střední odborná škola služeb s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",18,1,"94.7","65.0","11.0"
"Střední odborná škola. Stromořadí 420. Uničov. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",10,0,"73.3","41.7","12.2"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",45,2,"100.0","52.8","19.1"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",24,1,"77.8","46.4","18.6"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",6,0,"66.7","40.1","10.1"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Anglický jazyk","SOŠ hotelové a podnikatelské","Písemná práce",18,3,"91.7","37.7","23.8"
"Střední odborná škola Olomouc spol. s r. o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",9,1,"62.5","40.4","16.9"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",54,0,"100.0","59.7","12.8"
"Soukromá střední odborná škola Hranice. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",26,0,"100.0","50.1","14.3"
"Gymnázium Palackého a Střední odborná škola živnostenská Přerov. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",15,4,"88.9","15.6","16.9"
"Střední škola sociální péče a služeb. Zábřeh. nám. 8. května 2","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",38,5,"53.9","32.6","17.2"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",9,4,"80.0","22.9","24.1"
"TRIVIS - Střední škola veřejnoprávní Prostějov. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Písemná práce",22,4,"88.9","41.1","22.7"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Anglický jazyk","SOŠ technické 1","Písemná práce",12,0,"61.9","72.9","10.5"
"Střední průmyslová škola strojnická. Olomouc. tř. 17. listopadu 49","Anglický jazyk","SOŠ technické 1","Písemná práce",32,0,"45.0","62.1","10.3"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOŠ technické 1","Písemná práce",12,0,"54.5","68.7","7.7"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOŠ technické 1","Písemná práce",3,0,"66.7","52.9","3.2"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Olomouc. Božetěchova 3","Anglický jazyk","SOŠ technické 1","Písemná práce",20,0,"42.0","69.0","12.9"
"Střední průmyslová škola. Přerov. Havlíčkova 2","Anglický jazyk","SOŠ technické 1","Písemná práce",21,0,"48.1","53.7","10.0"
"Střední průmyslová škola stavební. Lipník nad Bečvou. Komenského sady 257","Anglický jazyk","SOŠ technické 1","Písemná práce",18,0,"52.6","64.7","9.3"
"Střední průmyslová škola Hranice","Anglický jazyk","SOŠ technické 1","Písemná práce",9,0,"31.3","50.1","20.7"
"Soukromá střední odborná škola Hranice. s.r.o.","Anglický jazyk","SOŠ technické 1","Písemná práce",5,0,"100.0","50.8","13.3"
"Střední průmyslová škola elektrotechnická. Mohelnice. Gen. Svobody 2","Anglický jazyk","SOŠ technické 1","Písemná práce",18,2,"41.9","44.8","21.2"
"Obchodní akademie. Mohelnice. Olomoucká 82","Anglický jazyk","SOŠ technické 1","Písemná práce",7,0,"60.0","73.4","8.2"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Anglický jazyk","SOŠ technické 1","Písemná práce",67,0,"67.0","62.6","13.0"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Anglický jazyk","SOŠ technické 1","Písemná práce",5,0,"55.6","47.2","16.9"
"Střední odborná škola a Střední odborné učiliště strojírenské a stavební. Jeseník. Dukelská 1240","Anglický jazyk","SOŠ technické 1","Písemná práce",12,0,"46.4","54.8","11.0"
"Střední škola elektrotechnická. Lipník nad Bečvou. Tyršova 781","Anglický jazyk","SOŠ technické 1","Písemná práce",12,0,"100.0","62.0","7.7"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOŠ technické 1","Písemná práce",4,0,"60.0","46.6","9.2"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOŠ technické 1","Písemná práce",6,0,"58.8","48.5","11.8"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Anglický jazyk","SOŠ technické 1","Písemná práce",25,0,"83.3","40.6","15.3"
"Střední škola stavební - HORSTAV","Anglický jazyk","SOŠ technické 1","Písemná práce",7,0,"44.4","68.1","15.4"
"Švehlova střední škola polytechnická Prostějov","Anglický jazyk","SOŠ technické 2","Písemná práce",16,0,"95.2","36.1","13.6"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Anglický jazyk","SOŠ technické 2","Písemná práce",39,2,"78.8","46.2","18.7"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Anglický jazyk","SOŠ technické 2","Písemná práce",5,1,"64.3","20.6","17.1"
"Střední průmyslová škola Hranice","Anglický jazyk","SOŠ technické 2","Písemná práce",19,2,"47.7","37.8","19.0"
"Konzervatoř Evangelické akademie","Anglický jazyk","SOŠ umělecké","Písemná práce",8,0,"100.0","59.3","11.1"
"Střední škola designu a módy. Prostějov","Anglický jazyk","SOŠ umělecké","Písemná práce",49,1,"100.0","58.8","16.0"
"ART ECON – Střední škola. s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",11,0,"100.0","43.4","14.4"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Anglický jazyk","SOŠ umělecké","Písemná práce",27,0,"96.4","65.8","12.3"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOŠ umělecké","Písemná práce",11,3,"100.0","21.2","23.9"
"Střední zdravotnická škola. Prostějov. Vápenice 3","Anglický jazyk","SOŠ zdravotnické","Písemná práce",21,2,"95.1","37.8","18.8"
"Střední zdravotnická škola a Vyšší odborná škola zdravotnická Emanuela Pöttinga a Jazyková škola s právem státní jazykové zkoušky Olomouc","Anglický jazyk","SOŠ zdravotnické","Písemná práce",80,3,"91.9","51.3","15.9"
"Střední zdravotnická škola. Hranice. Studentská 1095","Anglický jazyk","SOŠ zdravotnické","Písemná práce",35,5,"100.0","33.5","18.2"
"Střední zdravotnická škola. Šumperk. Kladská 2","Anglický jazyk","SOŠ zdravotnické","Písemná práce",46,6,"88.3","38.6","18.7"
"Střední škola zemědělská a zahradnická. Olomouc. U Hradiska 4","Anglický jazyk","SOŠ zemědělské","Písemná práce",10,2,"55.6","28.1","17.4"
"Střední lesnická škola. Hranice. Jurikova 588","Anglický jazyk","SOŠ zemědělské","Písemná práce",37,0,"60.0","44.4","15.3"
"Střední škola zemědělská. Přerov. Osmek 47","Anglický jazyk","SOŠ zemědělské","Písemná práce",15,0,"76.2","38.3","15.2"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ zemědělské","Písemná práce",15,0,"83.3","37.6","14.9"
"Střední odborná škola Prostějov","Anglický jazyk","SOU ostatní","Písemná práce",14,3,"88.2","25.9","21.0"
"Střední odborná škola obchodu a služeb. Olomouc. Štursova 14","Anglický jazyk","SOU ostatní","Písemná práce",6,1,"61.5","22.5","18.3"
"Střední škola polygrafická. Olomouc. Střední novosadská 87/53","Anglický jazyk","SOU ostatní","Písemná práce",40,3,"88.2","47.7","19.3"
"Střední škola řezbářská. Tovačov. Nádražní 146","Anglický jazyk","SOU ostatní","Písemná práce",16,2,"94.4","44.0","25.5"
"Střední škola gastronomie a farmářství Jeseník","Anglický jazyk","SOU ostatní","Písemná práce",8,0,"90.0","53.2","11.5"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOU ostatní","Písemná práce",26,1,"84.1","46.3","17.3"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Anglický jazyk","SOU ostatní","Písemná práce",10,2,"83.3","13.6","15.9"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOU ostatní","Písemná práce",1,0,"63.6","12.9",
"Švehlova střední škola polytechnická Prostějov","Anglický jazyk","SOU technické","Písemná práce",8,2,"75.0","28.0","17.7"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOU technické","Písemná práce",3,0,"57.1","37.6","11.6"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Anglický jazyk","SOU technické","Písemná práce",15,3,"75.0","24.2","22.6"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOU technické","Písemná práce",15,0,"67.6","63.9","12.1"
"Sigmundova střední škola strojírenská. Lutín","Anglický jazyk","SOU technické","Písemná práce",11,0,"66.7","56.7","12.3"
"Střední průmyslová škola Hranice","Anglický jazyk","SOU technické","Písemná práce",10,0,"40.0","48.8","19.7"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Anglický jazyk","SOU technické","Písemná práce",4,0,"75.0","19.3","6.0"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOU technické","Písemná práce",5,0,"76.9","31.3","15.3"
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU technické","Písemná práce",13,1,"85.0","28.0","16.5"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Anglický jazyk","SOU technické","Písemná práce",10,0,"100.0","38.3","17.4"
"Gymnázium Jiřího Wolkera. Prostějov. Kollárova 3","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",35,0,"67.9","57.4","14.7"
"Reálné gymnázium a základní škola města Prostějova. Studentská ul. 2","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",7,0,"35.0","39.3","11.2"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",33,1,"38.5","49.9","19.2"
"Gymnázium. Olomouc. Čajkovského 9","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",37,0,"58.7","51.2","15.4"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",9,0,"15.5","59.0","10.2"
"Gymnázium. Šternberk. Horní náměstí 5","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",23,0,"74.2","67.2","11.0"
"Gymnázium. Uničov. Gymnazijní 257","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",12,0,"52.2","76.3","8.4"
"Církevní gymnázium Německého řádu. spol. s r.o.","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",32,1,"79.1","48.1","16.6"
"Gymnázium Jana Opletala. Litovel. Opletalova 189","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",11,0,"57.9","41.8","13.8"
"Gymnázium. Hranice. Zborovská 293","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",16,0,"59.3","54.8","13.3"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",13,0,"83.3","57.3","15.1"
"Gymnázium Jakuba Škody. Přerov. Komenského 29","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",43,0,"91.5","58.1","13.2"
"Gymnázium. Kojetín. Svatopluka Čecha 683","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",14,0,"60.9","47.0","19.7"
"Gymnázium. Zábřeh. náměstí Osvobození 20","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",13,0,"48.1","65.1","11.1"
"Gymnázium. Šumperk. Masarykovo náměstí 8","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",39,0,"57.4","74.4","7.7"
"Gymnázium. Jeseník. Komenského 281","Anglický jazyk","Gymnázium 4 leté","Ústní zkouška",19,0,"66.7","48.5","11.7"
"Reálné gymnázium a základní škola města Prostějova. Studentská ul. 2","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",15,0,"69.6","49.5","9.5"
"Gymnázium. Olomouc. Čajkovského 9","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",13,0,"56.5","58.3","16.1"
"Gymnázium. Hranice. Zborovská 293","Anglický jazyk","Gymnázium 6 leté","Ústní zkouška",14,0,"56.0","67.3","8.0"
"Základní škola a gymnázium města Konice","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",17,0,"77.3","72.5","10.2"
"Gymnázium Jiřího Wolkera. Prostějov. Kollárova 3","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",31,0,"55.2","71.3","7.4"
"Cyrilometodějské gymnázium a mateřská škola v Prostějově","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",12,0,"48.0","62.2","11.5"
"Gymnázium. Olomouc - Hejčín. Tomkova 45","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",9,0,"31.0","79.3","7.4"
"Gymnázium. Olomouc. Čajkovského 9","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",27,0,"87.1","74.1","9.9"
"Slovanské gymnázium. Olomouc. tř. Jiřího z Poděbrad 13","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",15,0,"25.0","72.1","10.2"
"Gymnázium. Šternberk. Horní náměstí 5","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",25,0,"83.3","81.0","5.8"
"Gymnázium. Uničov. Gymnazijní 257","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,0,"46.2","65.9","14.6"
"Gymnázium Jana Opletala. Litovel. Opletalova 189","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,1,"52.4","47.0","20.5"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",14,0,"84.2","61.4","15.4"
"Gymnázium Jakuba Škody. Přerov. Komenského 29","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",44,0,"80.0","68.6","10.7"
"Gymnázium. Lipník nad Bečvou. Komenského sady 62. příspěvková organizace","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",11,0,"75.0","48.5","19.1"
"Gymnázium. Kojetín. Svatopluka Čecha 683","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",17,0,"65.4","67.4","13.4"
"Gymnázium. Zábřeh. náměstí Osvobození 20","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",16,0,"68.0","68.2","7.8"
"Gymnázium. Šumperk. Masarykovo náměstí 8","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",15,0,"51.7","77.8","7.8"
"Gymnázium. Jeseník. Komenského 281","Anglický jazyk","Gymnázium 8 leté","Ústní zkouška",20,0,"60.6","79.1","6.2"
"Obchodní akademie. Olomouc. tř. Spojenců 11","Anglický jazyk","Lyceum","Ústní zkouška",28,0,"100.0","46.1","14.9"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Přerov. Bartošova 24","Anglický jazyk","Lyceum","Ústní zkouška",25,1,"86.2","55.4","17.2"
"Střední průmyslová škola. Přerov. Havlíčkova 2","Anglický jazyk","Lyceum","Ústní zkouška",3,0,"26.7","43.4","25.7"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Anglický jazyk","Lyceum","Ústní zkouška",48,0,"90.9","56.4","15.0"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Šumperk. Hlavní třída 31","Anglický jazyk","Lyceum","Ústní zkouška",25,0,"92.9","51.6","13.1"
"Švehlova střední škola polytechnická Prostějov","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,5,"100.0","3.4","8.6"
"Střední odborná škola podnikání a obchodu. spol. s r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",2,0,"36.4","62.0","21.8"
"Střední odborná škola Prostějov","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",6,2,"91.7","29.0","23.8"
"Střední škola automobilní Prostějov. s. r. o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",8,0,"66.7","37.6","13.3"
"Střední odborná škola lesnická a strojírenská Šternberk","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",8,2,"100.0","26.8","28.4"
"Střední odborná škola obchodu a služeb. Olomouc. Štursova 14","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",17,6,"66.7","22.9","23.7"
"Střední škola zemědělská a zahradnická. Olomouc. U Hradiska 4","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",20,1,"67.5","30.4","21.1"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",5,2,"90.9","25.2","22.1"
"Střední odborná škola a Střední odborné učiliště služeb Velký Újezd. s.r.o.","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",11,4,"73.3","21.2","28.0"
"Střední škola zemědělská. Přerov. Osmek 47","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,0,"42.9","20.7","8.2"
"Střední škola sociální péče a služeb. Zábřeh. nám. 8. května 2","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",22,1,"53.7","26.5","16.4"
"Střední škola gastronomie a farmářství Jeseník","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",12,0,"83.3","35.5","16.7"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",11,2,"73.7","24.5","24.4"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",11,0,"75.0","42.2","15.6"
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU ostatní (nástavby)","Ústní zkouška",3,0,"85.7","19.0","9.0"
"Střední škola polytechnická. Olomouc. Rooseveltova 79","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",16,0,"63.6","33.9","15.2"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",4,0,"80.0","37.5","11.2"
"Střední průmyslová škola Hranice","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",5,0,"85.7","23.8","14.9"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",1,0,"61.5","35.8",
"Střední škola technická a zemědělská Mohelnice","Anglický jazyk","SOU technické (nástavby)","Ústní zkouška",2,0,"50.0","44.6","23.6"
"Obchodní akademie. Prostějov. Palackého 18","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",45,2,"78.0","52.7","17.8"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",18,2,"69.2","24.0","18.9"
"Obchodní akademie. Olomouc. tř. Spojenců 11","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",41,2,"77.8","43.6","17.3"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Přerov. Bartošova 24","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",47,0,"87.7","56.3","16.4"
"Obchodní akademie. Mohelnice. Olomoucká 82","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",3,1,"38.9","53.5","42.4"
"Obchodní akademie a Jazyková škola s právem státní jazykové zkoušky. Šumperk. Hlavní třída 31","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",22,0,"86.7","31.1","11.9"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Anglický jazyk","SOŠ ekonomické","Ústní zkouška",10,0,"77.8","46.3","13.7"
"Střední odborná škola podnikání a obchodu. spol. s r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",27,0,"100.0","56.3","16.8"
"Střední odborná škola služeb s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",18,1,"94.7","61.5","12.4"
"Střední odborná škola. Stromořadí 420. Uničov. s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",10,0,"73.3","46.5","16.1"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",45,1,"100.0","49.6","18.3"
"Hotelová škola Vincenze Priessnitze. Jeseník. Dukelská 680","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",24,0,"77.8","43.6","16.0"
"Střední škola obchodu. gastronomie a designu PRAKTIK s.r.o.","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",6,0,"66.7","25.4","8.5"
"Střední škola gastronomie a služeb. Přerov. Šířava 7","Anglický jazyk","SOŠ hotelové a podnikatelské","Ústní zkouška",18,0,"91.7","52.1","15.0"
"Střední odborná škola Olomouc spol. s r. o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",9,1,"62.5","34.9","20.5"
"Gymnázium Jana Blahoslava a Střední pedagogická škola. Přerov. Denisova 3","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",54,2,"100.0","38.6","16.6"
"Soukromá střední odborná škola Hranice. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",26,0,"100.0","30.7","14.9"
"Gymnázium Palackého a Střední odborná škola živnostenská Přerov. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",13,3,"88.9","35.7","29.6"
"Střední škola sociální péče a služeb. Zábřeh. nám. 8. května 2","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",38,3,"53.9","30.8","18.8"
"Střední odborná škola. Šumperk. Zemědělská 3","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",9,1,"80.0","24.8","23.9"
"TRIVIS - Střední škola veřejnoprávní Prostějov. s.r.o.","Anglický jazyk","SOŠ pedagogické a humanitní","Ústní zkouška",22,5,"88.9","21.3","23.9"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Anglický jazyk","SOŠ technické 1","Ústní zkouška",12,1,"61.9","38.1","18.0"
"Střední průmyslová škola strojnická. Olomouc. tř. 17. listopadu 49","Anglický jazyk","SOŠ technické 1","Ústní zkouška",32,1,"45.0","30.9","17.7"
"Střední průmyslová škola a Střední odborné učiliště Uničov","Anglický jazyk","SOŠ technické 1","Ústní zkouška",12,0,"54.5","42.9","14.3"
"Střední škola technická a obchodní. Olomouc. Kosinova 4","Anglický jazyk","SOŠ technické 1","Ústní zkouška",3,0,"66.7","45.7","14.8"
"Vyšší odborná škola a Střední průmyslová škola elektrotechnická. Olomouc. Božetěchova 3","Anglický jazyk","SOŠ technické 1","Ústní zkouška",20,0,"42.0","72.8","13.3"
"Střední průmyslová škola. Přerov. Havlíčkova 2","Anglický jazyk","SOŠ technické 1","Ústní zkouška",21,0,"48.1","41.7","16.7"
"Střední průmyslová škola stavební. Lipník nad Bečvou. Komenského sady 257","Anglický jazyk","SOŠ technické 1","Ústní zkouška",18,0,"52.6","45.9","16.7"
"Střední průmyslová škola Hranice","Anglický jazyk","SOŠ technické 1","Ústní zkouška",9,0,"31.3","52.1","16.4"
"Soukromá střední odborná škola Hranice. s.r.o.","Anglický jazyk","SOŠ technické 1","Ústní zkouška",5,0,"100.0","16.4","7.1"
"Střední průmyslová škola elektrotechnická. Mohelnice. Gen. Svobody 2","Anglický jazyk","SOŠ technické 1","Ústní zkouška",18,0,"41.9","49.9","15.9"
"Obchodní akademie. Mohelnice. Olomoucká 82","Anglický jazyk","SOŠ technické 1","Ústní zkouška",7,0,"60.0","36.0","14.8"
"Vyšší odborná škola a Střední průmyslová škola. Šumperk. Gen. Krátkého 1","Anglický jazyk","SOŠ technické 1","Ústní zkouška",67,0,"67.0","57.3","13.9"
"Vyšší odborná škola a Střední škola automobilní. Zábřeh. U Dráhy 6","Anglický jazyk","SOŠ technické 1","Ústní zkouška",5,0,"55.6","43.6","19.9"
"Střední odborná škola a Střední odborné učiliště strojírenské a stavební. Jeseník. Dukelská 1240","Anglický jazyk","SOŠ technické 1","Ústní zkouška",12,0,"46.4","60.9","11.3"
"Střední škola elektrotechnická. Lipník nad Bečvou. Tyršova 781","Anglický jazyk","SOŠ technické 1","Ústní zkouška",12,0,"100.0","62.2","14.8"
"Střední škola technická. Přerov. Kouřílkova 8","Anglický jazyk","SOŠ technické 1","Ústní zkouška",4,0,"60.0","37.1","15.4"
"Střední škola železniční. technická a služeb. Šumperk","Anglický jazyk","SOŠ technické 1","Ústní zkouška",6,0,"58.8","14.8","11.9"
"Střední odborná škola průmyslová a Střední odborné učiliště strojírenské. Prostějov. Lidická 4","Anglický jazyk","SOŠ technické 1","Ústní zkouška",25,1,"83.3","36.0","19.9"
"Střední škola stavební - HORSTAV","Anglický jazyk","SOŠ technické 1","Ústní zkouška",7,0,"44.4","69.8","19.8"
"Švehlova střední škola polytechnická Prostějov","Anglický jazyk","SOŠ technické 2","Ústní zkouška",16,2,"95.2","36.0","22.2"
"Střední škola logistiky a chemie. Olomouc. U Hradiska 29","Anglický jazyk","SOŠ technické 2","Ústní zkouška",39,5,"78.8","33.0","21.9"
